location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,a301_beam0,a301_beam32,a301_beam64,a301_beam96,a301_beam128,a302_beam0,a302_beam32,a302_beam64,a302_beam96,a302_beam128,setname
695,199,120,-131.9,-18.27777778,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
695,199,151,-128.8779221,-14.58961039,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
695,199,151,-128.31,-13.98375,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
695,199,151,-127.9539683,-13.73333333,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
695,199,154,-127.36,-17.72,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
695,199,302,-109.24,-7.94,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
695,199,302,-100.0783088,-6.261397059,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
695,199,302,-100.1341584,-6.294059406,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
695,199,302,-103.6271605,-6.833744856,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
695,210,302,-97.74684685,-6.446396396,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
696,149,302,-121.9205882,-12.69705882,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
696,173,151,-106.3208333,-6.777916667,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
696,183,154,-128.48,-20.30727273,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
696,185,302,-120.14,-11.62,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
696,185,302,-105.0479167,-6.966666667,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
696,186,120,-134.4352941,-19.16470588,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
696,186,151,-132.325,-17.6,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
696,186,302,-112.4888889,-9.222222222,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
696,186,302,-118.2533333,-12.06,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
696,198,120,-134.8,-19.7,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
696,198,302,-110.2357143,-9.992857143,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
696,199,302,-103.568125,-6.80625,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
696,206,120,-133.575,-18.4,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
696,206,301,-123.88,-18.42,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
696,206,302,-110.7935484,-9.703225806,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
696,209,302,-100.7067797,-6.727118644,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
696,210,302,-103.9387597,-6.693023256,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
696,213,302,-104.476,-7.282666667,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
696,232,120,-133.5333333,-18.6,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
696,232,302,-115.26,-9.82,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
696,238,151,-127.9875,-15.225,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
696,238,302,-112.6333333,-12.26666667,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
696,239,151,-122.1125,-10.7125,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
696,239,154,-119.2934363,-11.74710425,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
696,240,302,-108.5428571,-8.342857143,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
696,242,120,-129.2,-15.7,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
696,242,151,-126.5,-14.8,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
696,242,302,-112.9166667,-9.816666667,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
697,169,151,-134.3,-19.4,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
697,169,151,-134.1,-18.9,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
697,169,154,-131.85,-19.5,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
697,169,302,-111.25,-9.3,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
697,169,302,-111.5333333,-8.733333333,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
697,172,302,-113.9333333,-9.216666667,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
697,174,151,-133.9,-19.1,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
697,174,154,-133.4875,-19.675,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
697,174,302,-113.3318182,-9.822727273,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
697,182,151,-127.452381,-13.76349206,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
697,182,154,-125.9210526,-18.5924812,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
697,184,151,-137.5,-22.3,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
697,184,302,-112.9,-9.673333333,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
697,185,151,-135.5727273,-20.32727273,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
697,185,302,-110.9365854,-9.334146341,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
697,186,302,-108.7,-9.228571429,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
697,186,302,-110.01,-8.86,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
697,186,302,-100.8913043,-6.898550725,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
697,194,151,-125.1492347,-11.86862245,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
697,194,302,-119.024,-11.636,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
697,195,154,-128.7666667,-17.05753425,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
697,196,151,-133.35,-18.85,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
697,196,154,-135.15,-20.65,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
697,196,302,-117.9,-11.075,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
697,198,302,-111.36,-8.68,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
697,199,154,-112.8177966,-9.915677966,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
697,199,154,-131.0666667,-22.9,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
697,199,302,-105.7347107,-6.615702479,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
697,199,302,-105.5346154,-7.046153846,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
697,200,154,-129.4839286,-18.27857143,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
697,208,302,-102.5480874,-6.578142077,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
697,210,302,-99.1955414,-6.840127389,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
697,210,302,-100.4612903,-6.897419355,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
697,211,154,-126.6878641,-15.03009709,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
697,211,302,-104.5589474,-7.244210526,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
697,213,302,-103.9054945,-7.162637363,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
697,240,154,-117.9334906,-12.87830189,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
697,243,151,-121.4985222,-12.76699507,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
698,185,302,-101.4140271,-6.443438914,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
698,198,154,-112.1468599,-9.010144928,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
698,209,151,-126.9903846,-13.17628205,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
698,209,302,-107.7163265,-7.344897959,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
698,242,151,-117.9818182,-9.090909091,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
698,242,154,-115.7482143,-10.50669643,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
699,209,151,-124.1857143,-11,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
699,209,302,-106.13,-7.875,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
699,209,302,-102.0252874,-6.863218391,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
699,210,302,-94.74437086,-6.905960265,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
699,240,154,-123.2756098,-16.41890244,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
699,241,302,-102.8343137,-6.985294118,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
700,217,302,-106.568,-7.082,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
700,242,120,-127.5492063,-14.06485261,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
700,252,120,-128.6084656,-14.5962963,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
701,284,151,-114.7933333,-10.27333333,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
701,284,154,-111.5380952,-9.542857143,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
701,287,151,-109.9076923,-7.233333333,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
701,287,154,-108.9940476,-6.75952381,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
701,293,154,-104.3569231,-9.212820513,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
701,305,120,-116.2077348,-7.464640884,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
702,192,151,-132.4111111,-17.83333333,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
702,192,154,-132.3142857,-18.3,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
702,192,301,-125.29,-13.27,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
702,192,302,-108.4666667,-9.566666667,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
702,205,301,-103.1833333,-8.883333333,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
702,205,302,-98.77757009,-7.314953271,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
702,242,154,-122.2157303,-10.28707865,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
702,252,302,-104.3031915,-7.609574468,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
702,292,120,-121.2130952,-9.3875,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
703,176,302,-118.7,-11.42,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
703,184,302,-112.4384615,-9.653846154,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
703,199,302,-117.3,-10.72,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
703,236,154,-123.6308411,-15.85654206,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
703,236,302,-110.45,-9.4,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
703,243,151,-133.825,-19.925,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
703,243,302,-110.6181818,-9.393939394,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
703,244,120,-125.7940299,-13.86567164,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
703,268,154,-116.6835165,-10.03516484,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
703,269,154,-114.0157895,-8.93377193,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
703,272,120,-123.8176871,-11.58435374,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
703,287,154,-106.9710383,-7.054644809,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
703,288,154,-105.8840659,-6.562637363,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
703,291,151,-113.1878049,-8.523414634,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
704,150,302,-119.7888889,-10.93333333,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
704,190,302,-116.8571429,-10.78571429,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
704,268,151,-115.9507463,-8.629850746,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
704,268,154,-113.1458101,-9.574301676,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
704,269,154,-113.8202247,-9.407490637,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
704,269,154,-110.2347656,-7.937109375,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
704,287,302,-108.4261905,-7.261904762,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
705,150,151,-134.6,-19.6,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
705,150,302,-111.6375,-8.5,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
705,240,151,-122.7115702,-11.26033058,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
705,240,154,-121.3093458,-14.91886792,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
705,242,151,-120.2945578,-9.598639456,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
705,242,154,-123.786,-16.068,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
705,246,120,-130.85,-16.3,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
705,246,302,-115.5642857,-10.32857143,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
705,266,154,-109.935814,-10.00325581,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
705,268,120,-121.0559796,-9.748600509,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
705,268,120,-127.2044944,-12.81573034,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
705,269,154,-114.3073892,-10.9,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
705,271,302,-109.975,-9.775,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
705,285,151,-114.6535912,-7.780662983,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
705,288,154,-107.8075117,-10.14366197,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
705,289,154,-109.6546012,-7.26809816,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
705,292,154,-114.1816038,-9.118396226,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
705,293,120,-118.2043668,-8.451965066,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
706,131,302,-113.8,-10.39473684,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
706,133,302,-118.478125,-11.028125,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
706,145,302,-122.7769231,-12.73846154,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
706,147,302,-120.69,-12.19,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
706,150,302,-116.8384615,-10.94615385,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
706,268,120,-121.3979757,-13.27773279,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
706,269,154,-113.3,-10.92755102,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
706,269,154,-113.0322581,-9.481854839,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
706,290,154,-106.0038462,-8.204807692,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
706,291,120,-124.2652174,-10.79347826,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
706,294,302,-96.83076923,-7.169230769,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
707,149,302,-119.1375,-11.76875,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
707,150,302,-118.6625,-10.9625,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
707,209,154,-124.5,-16.3,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
707,209,302,-100.8554217,-7.156626506,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
707,211,302,-99.57852349,-6.589261745,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
707,242,151,-124.8309735,-12.05575221,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
707,242,154,-123.005814,-14.19186047,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
707,267,154,-113.1235897,-7.184102564,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
707,268,154,-110.3551095,-9.475547445,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
707,268,302,-106.6571429,-7.892857143,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
707,270,151,-114.4156522,-7.879130435,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
707,270,151,-113.1235294,-7.779411765,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
707,270,154,-114.6549618,-9.369465649,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
707,270,154,-112.837037,-8.582010582,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
707,285,151,-111.3,-7.373563218,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
707,285,154,-112.1647059,-7.567647059,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
707,288,154,-109.4564815,-7.944444444,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
707,290,151,-113.7846154,-7.569230769,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
707,290,154,-113.449537,-8.634259259,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
707,290,154,-109.4108696,-9.607065217,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
708,150,302,-109.0375,-8.5625,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
708,165,302,-115.137931,-10.37241379,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
708,209,120,-131.05,-17.65,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
708,209,151,-133.2,-19.55,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
708,209,301,-123.3714286,-16.95714286,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
708,209,302,-114.204,-10.572,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
708,210,302,-104.1470874,-6.183009709,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
708,237,154,-116.3292453,-10.36603774,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
708,244,151,-125.0877358,-13.47641509,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
708,244,154,-123.9245455,-17.54636364,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
708,244,302,-115.5,-9.35,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
708,255,120,-129.0315789,-14.63157895,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
708,255,302,-105.5421053,-9.110526316,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
708,268,151,-113.7289256,-8.063636364,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
708,286,120,-121.7429032,-10.51774194,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
708,289,154,-110.6788571,-7.154857143,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
708,292,151,-114.0255319,-8.191489362,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
708,292,154,-105.1014493,-6.915942029,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
709,143,151,-134.6833333,-17.88333333,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
709,143,302,-110.1428571,-10.14285714,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
709,146,120,-127.0146341,-13.99756098,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
709,146,151,-126.1059524,-13.10714286,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
709,146,154,-124.8575472,-12.23584906,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
709,146,154,-116.4760656,-8.752786885,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
709,149,301,-126.94,-16.52,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
709,149,302,-116.0923077,-10.78461538,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
709,150,302,-112.137931,-8.827586207,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
709,159,302,-114.4142857,-10.55714286,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
709,209,302,-101.4178571,-6.669047619,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
709,210,151,-114.1051988,-8.346788991,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
709,210,154,-112.8833333,-8.435,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
709,210,302,-96.63381295,-6.589208633,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
709,210,302,-98.35179856,-6.234532374,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
709,210,302,-97.92,-6.807777778,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
709,211,302,-104.9123596,-6.253370787,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
709,211,302,-104.6695652,-6.586335404,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
709,211,302,-96.2038835,-6.524271845,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
709,211,302,-101.9790419,-6.350299401,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
709,213,302,-95.32616822,-6.423831776,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
709,213,302,-95.53926941,-6.410045662,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
709,263,302,-116.2034483,-10.72413793,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
709,269,151,-111.3593886,-7.841484716,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
709,269,154,-115.48125,-11.096875,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
709,283,120,-116.0101064,-7.536170213,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
710,150,151,-137.0666667,-22.06666667,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
710,150,302,-110.7228571,-9.211428571,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
710,211,302,-96.14471545,-6.109756098,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
710,232,120,-131.1545455,-16.20909091,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
